"assessmentItemID","Dffclt","Dscrmn","Gussng"
"A080010002",-0.502453677009005,5.19701723758235,0.0733824076177473
"A080010003",-0.840738469023932,1.01723417235468,0.00723496227583164
"A080010004",0.33371825920233,1.52229301385788,6.91754132847504e-15
"A080010005",0.141201763119734,1.4509599279416,9.18676245230786e-17
"A080010006",-0.0751956701246239,3.35232410754097,0.204463022518993
"A080010007",-0.267781592286876,1.36295257166759,9.93440092742397e-09
"A080010008",-0.398929056328587,1.15447094751836,2.13097413731485e-07
"A060022001",-1.58578966628234,2.72274623715526,2.5423426447135e-10
"A060022002",-1.61932473435981,2.12856579119542,2.06972789351137e-10
"A060022003",-1.50387615211591,2.07468596674711,9.59242897119199e-11
"A060022004",-1.37594230678775,1.47261854058942,1.29016305321517e-11
"A060022005",-0.85864567397285,2.11325544985933,1.13278370036733e-07
"A060022006",0.683972050245604,0.518817056423999,1.5500228716472e-23
"A060022007",-0.0255267940749383,11.583298354198,0.20978452047825
"A080012001",-0.373234409607171,29.1805885002783,0.548229648917609
"A080012002",-0.970090473230183,1.2094177522962,9.08368230205585e-05
"A080012003",-0.216604335511388,1.54066124443346,3.88001859394235e-08
"A080012008",-0.206758394159686,2.11490324880313,5.758015745415e-10
"A080012004",-0.725330863583851,1.62814329151162,4.29053651433411e-07
"A080012005",-0.791361899009064,1.61407705237254,9.94979757615039e-07
"A080012006",0.0862405429648831,1.55771154776411,5.40749014310343e-06
"A080012007",0.159012040609553,3.48404358252846,0.0778732090977815
"A080014001",-0.903072853056601,2.679397539666,1.36360845519156e-07
"A080014002",-0.682465276493212,369.179553845219,0.27599356832879
"A080014003",-0.430183963798554,4.64378111685067,3.06537835106578e-09
"A080014004",-0.989481364903814,1.93352600813545,1.35124294878195e-06
"A080014005",-0.851561496422378,1.96683539757093,4.14386459442179e-07
"A080014008",-0.0529621668606141,19.6516059523262,0.446223429672684
"A080014006",-0.261066761452635,0.877459167932898,1.26506667213733e-20
"A080014007",-0.448085553080181,2.60490385730978,0.196815689423374
"A080016001",-1.57349192951944,1.52017821542602,3.00465252621436e-05
"A080016002",-0.274989145328995,1.41036658057001,0.0520308151649556
"A080016004",0.0710850048938312,2.07161171451977,3.10344999750221e-12
"A080016003",-0.478623173543054,2.06446932449036,6.24462469094863e-09
"A080016005",-0.0511025714403726,2.02394938533897,5.14248292735159e-12
"A080016006",-0.00487355040272586,49.3165555430876,0.334399328907601
"A080016007",-0.0440411983430974,1.21841320907828,1.75935334258284e-08
"A080016008",-0.03554313480188,1.53325772907756,8.09040890500837e-09
"A060024001",-2.08774437813401,1.45594838248662,0.000628071176959406
"A060024002",-1.36004053043779,13.0767341236251,0.169097747405855
"A060024003",-0.774942741616992,1.57306425991595,2.41812818868829e-10
"A060024004",-1.17352632048313,1.96142418192046,0.000114181796816818
"A060024005",-0.458996521756269,1.28583741886076,6.51726070623826e-09
"A060024006",-1.23545233338083,1.55064159219636,0.0051571442457917
"A060024007",1.53923126073261,0.554805425907277,7.8711542007905e-05
"A080018001",-1.32571319935317,1.93159144908,2.50237203162374e-06
"A080018002",-1.33486714659826,1.76841983238915,4.82013635802519e-08
"A080018003",0.375528878273099,3.795155688374,0.102769929366422
"A080018004",-0.10817294384029,2.00551324443166,1.07748527427362e-27
"A080018006",0.350028395556949,2.09659135659188,0.092064772704561
"A080018005",-1.20894616859737,1.03073933103657,1.40006435475329e-08
"A080018007",-0.104604645948942,1.41904351312828,1.20577719844604e-05
"A080018008",0.226877490970239,2.75838810765962,1.52086196712728e-25
"A080020008",-0.0178934228646325,3.94396706603092,0.205419705441175
"A080020001",-1.16703135710607,2.46267717004111,9.41025801143286e-06
"A080020002",-0.673199210981612,2.14726282781281,9.60787726595119e-12
"A080020003",-0.934091488881321,1.91933313384487,3.43937349028391e-07
"A080020004",0.150195882495927,2.45451067717503,1.87391248819452e-06
"A080020005",-0.189539863387975,1.1199021298871,1.81112037704287e-07
"A080020007",0.147854590372982,3.00851434297386,0.0736345257633354
"A080020006",0.0763762248605828,3.46921781064446,1.42425690229345e-15
"A060031001",-1.36317732198329,1.39430581321678,1.89425032058259e-10
"A060031002",-2.32108040181784,1.34284788802583,8.39724696016973e-06
"A060031003",-1.59380354689832,2.88362065413668,3.12355447260229e-15
"A060031004",-0.680713617523184,2.4825788627207,1.49799227976113e-11
"A060031005",-1.02663451540537,2.10177437490194,4.52780606118601e-19
"A060031006",-0.691270461112383,109.490516526489,1.47058787281688e-39
"A060031007",-0.970678337323987,3.69113643401564,6.82535928679192e-32
"A060033001",-0.80346752746391,1.84026177021323,7.2719352194375e-05
"A060033002",-0.125371744287605,1.03000748441859,6.80017124976333e-05
"A060033003",-0.844551508957409,3.46147819300981,3.32022750128312e-05
"A060033004",-1.0332309070611,1.99000097790775,0.000359915940553364
"A060033005",-1.54454382685203,1.34812733188848,0.000996043540070521
"A060033006",-0.821538012794293,3.22160771566148,0.0019584036584978
"A060033007",0.39440676747486,1.23497642917573,9.64554515144554e-11
"A060035001",-1.74985522789621,1.20569011773833,0.000337739366891356
"A060035002",-1.39456677802189,3.62478746416795,0.000109434236444669
"A060035003",-1.41739347064886,1.12036036821674,0.00357857531915441
"A060035004",-0.858180875354244,2.47311962937905,5.60233209480344e-05
"A060035005",-0.391032550451963,2.15499559573036,4.12950515936838e-32
"A060035006",-0.737667470634067,2.75466706169039,4.37357651161236e-05
"A060035007",0.0415758906661194,17.2107917362556,0.0122902949055544
"A060037001",-0.364170856462468,1.45659169043006,3.06801017748571e-16
"A060037002",-0.811229118450113,1.62788088598302,1.56214518342797e-05
"A060037003",-0.93577641279992,1.85116062266034,9.95607610480418e-14
"A060037004",-0.616737702298285,2.4860612593902,4.03608949454005e-19
"A060037005",-0.420289344508746,3.80921879217036,3.63894304769158e-17
"A060037006",-0.435874458682103,3.38690788872511,1.13071072345007e-16
"A060037007",0.209270095738036,1.42159403402768,1.12986092639242e-15
"A080022001",-1.17861137453152,1.3787673420671,0.00218416865245378
"A080022002",-1.00150693170237,3.0288032601001,0.000107958234745477
"A080022003",-0.332035885793489,1.81874671937619,1.78192112455814e-06
"A080022004",-0.184305834943722,2.17356898773595,1.29600032641691e-05
"A080022006",0.225711701576449,1.89926745787393,0.195893628546974
"A080022005",-1.33898744405402,1.1275103390259,0.00148990729372441
"A060039001",-1.06098261448142,1.69117165830184,3.30996262698354e-06
"A060039002",-0.692283798361649,1.80826262574595,1.08928248659306e-07
"A060039003",-0.406104300982243,2.43596309926186,1.1639359791824e-08
"A060039004",-0.840836518161516,3.76430756798949,7.85057731705715e-09
"A060039005",0.0514193479373195,1.93349177320471,0.113027408442706
"A060039006",-0.561259907857502,2.41805565749872,2.22783479677624e-10
"A060039007",-0.510307097698251,1.28018802536991,7.63575387652711e-09
"A080024001",-0.617390546618837,16.0848264233263,0.414521851649508
"A080024002",-0.707760799576032,25.7648814096966,3.6797583542628e-14
"A080024003",1.29064520865042,16.5363457393631,0.599450690722726
"A080024004",0.023295874196134,1.83968752024128,0.324505469735737
"A080024005",0.698022823447946,18.6829084559803,0.110533410853865
"A080024006",1.13324228465881,1.26478480314592,0.0999951321518574
"A060041001",-1.51697360641623,1.50385708288617,8.64274487474274e-06
"A060041002",-0.577053013694009,1.48858836416922,3.59916036658944e-19
"A060041003",0.0721523805343383,3.16451909726714,9.01195553562518e-22
"A060041004",-0.0907457711014138,3.32394120255234,2.10321894417048e-27
"A060041005",-0.113242400716802,1.87492765363095,5.14357805264643e-19
"A060041006",-0.305880534982355,2.4757449391047,3.30330901732219e-24
"A060041007",0.579220426067178,1.78051981121061,1.51332688926615e-24
"A080035001",-0.407901769989706,2.12056338453797,0.000313814786246275
"A080035002",-0.774477387034508,2.16209087148332,6.135352516819e-05
"A080035003",-0.880943456472038,2.38499898457021,7.63774197575156e-05
"A080035004",-0.245810019277357,1.61575592066405,0.26424558807902
"A080035005",0.296740891478975,2.71259135392181,0.448680124405131
"A080035006",-0.0693036583669894,2.20046001948602,2.91905059390932e-05
"A080035007",-0.300767814857198,1.50955135309506,0.0542358688071149
"A080035008",0.202290765774123,1.70610604610966,4.08105796762232e-11
"A060043001",-0.92631968863792,1.39430502908711,0.00014495140898579
"A060043002",-0.951984916646569,2.80917960691154,3.29011293744978e-05
"A060043003",-1.21604277914024,2.49774352469518,4.34540718199991e-05
"A060043004",-0.712281734566956,12.9684021438725,0.353670130125874
"A060043005",-0.88747228486809,3.52547347818313,0.123472976873555
"A060043006",-0.541957819757229,2.66826720581882,4.18021982002518e-06
"A060043007",0.0458968387438549,2.01418948052021,3.54557237147039e-31
"A080036001",-0.24899979656632,2.33684273695983,0.446951633720026
"A080036002",-0.0569050212713102,1.05312441352316,0.000281300609855623
"A080036003",0.418264605093491,1.66070083760659,1.00838096222905e-05
"A080036004",0.375192126296795,3.32779557499305,0.338064549141097
"A080036005",-0.0973509084644077,3.51414773834904,0.274169654543876
"A080036006",-0.442148245311921,1.49896707019131,0.00301094746195348
"A080036007",0.810620286636932,1.96231232077097,0.236130578396864
"A080036008",1.10272635538521,17.5583361014747,0.102070082244261
"A080037001",-0.857079366119585,3.42566943089474,0.022175332329906
"A080037002",-0.352182067067759,1.73110744987528,0.000729976066244423
"A080037003",0.0230033636716891,16.33610629486,0.307964547467078
"A080037004",-0.0708592820782677,2.03983908394291,0.346831263642885
"A080037005",-0.260212703039857,2.76421941060896,0.335769237506774
"A080037006",0.820057643949146,1.92385564114393,7.95892855258434e-07
"A080037007",-0.668798941453142,1.82000343576343,3.05293793620978e-05
"A080037008",0.473327707957886,0.8555884453599,0.000322457706452252
"A060052001",-2.82357713315486,0.904116417218483,0.00225036335826389
"A060052002",-2.05396534005828,1.29782809655643,4.03022407968789e-05
"A060052003",-1.21702840810971,1.80536717040503,1.30203412104789e-08
"A060052004",-1.80240120557777,1.9457692723966,7.7678428651916e-05
"A060052005",0.606625316496833,1.3645590661821,1.74764186769517e-06
"A060052006",1.0859132952709,1.27894277879328,5.9266317240535e-06
"A060052007",-0.499115082413545,2.37079459653744,1.04431686705515e-12
"A060054001",-1.74433020639655,2.46788123514487,2.91530676169834e-05
"A060054002",-1.04485764036267,1.13622029417051,3.2651127593927e-05
"A060054003",-0.0277946567669194,101.445294627796,0.547163898817704
"A060054004",-2.45732919289881,1.22622512494532,4.15513541246228e-05
"A060054005",0.554978378628462,20.2483830226877,0.250857239834516
"A060054006",0.406662758771317,2.55760826321575,0.101968226963346
"A060054007",0.867900619145363,1.95540787961999,0.0631942468608784
"A080038001",-0.242027182154178,2.90169820091171,2.19949613915647e-05
"A080038002",0.00311366016890902,206.782718906737,0.314650429330219
"A080038003",0.149487125483114,3.03580985490882,6.86470872345609e-05
"A080038004",-0.435552054420485,1.93092190825998,5.02844538122762e-06
"A080038005",0.0276499735169188,1.67133483635628,1.69966050412571e-06
"A080038006",1.31959798955679,15.5848359001389,0.212534798457429
"A080038008",0.789088017242118,11.3811305869562,0.0933310678448436
"A080038007",0.388846215128855,3.78923919080954,0.207184714318928
"A060056001",-0.834227586391523,1.70532142033196,0.416815548026278
"A060056002",-0.489066320306829,1.56890215264046,7.30833638743803e-07
"A060056003",-1.30632242546114,1.50752950410029,7.47095315081067e-07
"A060056004",-0.603354567186154,2.66109094569729,2.43019097504448e-07
"A060056005",-0.0497125798245722,11.4705816703429,0.0547135656747057
"A060056006",0.160616654382751,2.93728253991336,0.284559167104903
"A060056007",-0.269944178060292,0.567704134338999,0.000215425766346679
"A080039001",-0.548535905704545,3.87481999891855,9.32546466195103e-07
"A080039003",0.660193606973573,43.8713287203137,0.160435426153477
"A080039002",0.135479499562476,3.29686936655843,8.1489738694183e-10
"A080039004",-0.397336729582919,2.96510793900934,2.62469720828044e-06
"A080039006",0.0994711798721352,3.64997778211116,3.11986043722528e-14
"A080039005",-0.168670624506527,2.53476353165754,0.0498594595774037
"A080039007",0.0658035088630094,1.91105042203367,0.143713834594865
"A080039008",0.662904440406712,53.8496277861441,0.323730494446182
"A060058001",-0.114893869364786,1.23375019694129,0.000257874412500665
"A060058002",-0.0219524266073092,1.89712093603063,0.115325409933104
"A060058003",0.591864800630816,1.84495329631344,1.81829144805036e-07
"A060058004",-0.322543712045233,1.54551743235859,0.000234944151264812
"A060058005",-0.244329246526651,2.5462347296249,0.262701142468567
"A060058006",0.774633667470668,4.99342984234757,0.498002262655435
"A060058007",2.16297501164573,1.34272785480499,0.0373648333009405
"A060060001",-0.67079685561651,2.08477722478347,2.31447487890202e-15
"A060060002",-0.495264087349492,1.66429368285259,2.86999414517716e-13
"A060060003",-0.920677121517891,1.52208992063468,0.00120332440023328
"A060060004",-1.01333345690461,3.10458522355313,6.86885997309915e-12
"A060060005",-0.853837006015925,1.59675861307959,0.534880655105655
"A060060006",-0.0328571599672901,25.9153765801587,6.79036459068732e-20
"A060060007",-0.490871752705013,2.67364785577079,4.73426234847051e-18
"A080040001",-0.631555537547257,1.37849163891249,1.87185547201605e-07
"A080040002",-0.544984330886075,1.55292339098771,1.49666639914139e-14
"A080040003",-0.844932246019156,0.988515454794656,9.76524559395705e-07
"A080040004",-0.183034053732568,2.71539974472624,2.04476149921739e-28
"A080040005",-0.641012522756464,1.49586172451693,0.00720868329528717
"A080040006",0.015459829975709,60.9240612777582,0.175982702285338
"A060062001",-0.563273378825888,2.718447946134,5.15862773524469e-06
"A060062002",-0.910154277644793,3.17625389538157,7.928052687909e-06
"A060062003",-0.482277278669587,2.51579637578496,9.88067000730617e-07
"A060062004",-0.694587266587446,0.692237957280858,0.0143467550197945
"A060062005",0.320591883606893,2.19521395407163,0.335242024877831
"A060062006",0.732639762788511,4.32251878816983,2.63179178330706e-06
"A060062007",0.320252186877936,2.69427267640117,0.13483366912203
"A080041001",-1.02661298984879,21.0731759847679,0.0852685840674284
"A080041002",-0.918919865091904,1.90343088423214,0.000274806354973641
"A080041003",-0.607305129429877,2.98825102999392,0.320113384970895
"A080041004",-0.656952823655398,16.9067782742331,0.380835993281845
"A080041005",0.169996539129668,2.39157202293572,0.117149743562576
"A080041006",-0.0570729671740926,13.3026454444478,0.334792720653181
"A080042001",-0.777593824007866,17.9835145159811,0.148282965822625
"A080042002",-1.16601079183054,3.06088397942973,0.0013293119456482
"A080042003",-0.65008673259095,27.325570673226,0.170914499569295
"A080042004",-0.212534028085626,1.84902688981798,4.69266167626229e-06
"A080042005",0.0251794773425026,0.490102728129104,0.00199439916179695
"A080042006",0.0126556276634762,25.2629715349735,0.205773305884483
"A080042007",-0.362500353563812,3.10948080278801,0.240144733918758
"A080042008",-0.509914722210737,1.44341328681156,3.57732603765622e-05
"A060070001",-2.61949750296914,0.826097841282813,9.62119957548538e-05
"A060070002",-2.83065514265481,1.25997560157325,2.12963932408229e-05
"A060070003",-0.498565146833564,24.1615530752513,0.239424441257623
"A060070004",-0.00348191100153693,299.569215324015,0.0591752284056843
"A060070005",-2.15988271076914,0.518948067585003,4.62826102584372e-08
"A060070006",-1.62223965957379,1.19773357340024,3.85081223853443e-05
"A060070007",-0.62923783428827,0.860537850465594,1.30742286538633e-14
"A060072001",-1.44799914309043,1.74378960672863,2.36000955169924e-09
"A060072002",-0.538160448177325,1.76132648290756,5.13187174527512e-38
"A060072003",-0.895148185143631,2.01928021152201,1.69047735039875e-12
"A060072004",-1.21033642259113,1.34154129825898,2.42567566141168e-11
"A060072005",-1.51980957976755,1.95776262884083,1.64498646950509e-10
"A060072006",-0.614102052155334,4.76955064665368,9.8115587541003e-13
"A060072007",-1.31665151980381,1.50213749269338,0.113138507924891
"A080043001",0.368644282399311,5.33815681870928,0.397569005086369
"A080043002",-0.183200351886571,1.98021888070793,0.000237725219993082
"A080043003",-0.318354030100646,1.73754899433189,0.000349861550250587
"A080043004",-0.300590709173719,18.248189690454,0.0954090287695672
"A080043005",-0.384449953577111,2.85427192457475,0.000290901542385346
"A080043006",0.0997842150140262,20.9580062294127,1.04326876683321e-08
"A080043007",0.480554172645273,4.95535683968533,0.273422781098793
"A080043008",0.570651551093929,8.92663900204141,0.395040609479905
"A060074001",-1.01640022983083,3.52879985718155,1.46108087312944e-08
"A060074002",-0.476991947684441,2.04151106461176,7.21242250760115e-08
"A060074003",-1.83359038634514,3.95563847167952,7.44203398474352e-05
"A060074004",-1.64408691552621,2.15776773451418,0.281625431048497
"A060074005",-1.16574511509692,0.401349557991393,0.0293078712538795
"A060074006",-0.52221908260004,1.47510352226823,1.0046928856241e-07
"A060074007",0.569596446794735,1.666350707308,7.32761040257147e-10
"A080044008",1.31032266777316,16.507966279592,0.316860346829944
"A080044007",0.134934748423814,1.77899416519043,2.74517566818635e-06
"A080044006",-0.149478426575102,1.67138499542953,0.000422411010922307
"A080044005",-0.00776921299688473,37.3280884904296,0.186840954439051
"A080044004",0.0305473362112257,24.6183628619693,0.110839817087635
"A080044003",0.0505264152434574,21.2372767133434,0.218896959781188
"A080044001",0.616945463592219,6.88983845462054,0.48397831778568
"A080044002",-0.766667308153602,3.32819520397906,1.35818662282571e-13
"A060076001",-2.05680705789551,26.4175939778921,3.38148704029159e-05
"A060076002",-1.40915394125742,1.49276109274521,4.62129077402374e-08
"A060076003",-1.4986164693061,1.96246111825304,4.27641881426854e-08
"A060076004",-1.71783742300285,2.40332173259936,3.28216617145356e-07
"A060076005",-0.962656064839473,1.24234895117082,5.03617634928403e-09
"A060076006",-0.338834036904742,1.56102662920007,1.1767024350808e-06
"A060076007",-0.209259506744929,1.68756147909653,4.7618516328899e-72
"A060078001",-1.7820715232391,2.51618906206713,0.0130872621415049
"A060078002",-0.68615106212741,4.63304810125303,1.44311022397987e-11
"A060078003",-0.673839475160471,1.52256271821385,1.25346008169733e-09
"A060078004",-0.796356416840215,11.5610370015303,4.17716266292475e-05
"A060078005",-0.743875085322539,26.7832953138122,3.12410959783111e-05
"A060078006",-0.254455709115644,1.06668879874963,3.31548300650788e-09
"A060078007",-1.45176743780996,1.81489954798065,0.0011095699813511
"A080046001",-0.235084661014043,2.84687460156191,1.17724068123654e-14
"A080046002",-1.13383712737527,1.87765169435366,4.95322632802241e-07
"A080046003",-0.818820400652578,1.50420489696353,2.15930192046291e-05
"A080046004",0.217464955262696,2.83101007889218,0.12939945698552
"A080046005",-0.349602150825575,102.019866140224,0.087317605092288
"A080046006",0.429362193000418,1.48639173589867,3.92973844127504e-09
"A080046007",0.675495856195999,17.5114512241092,0.312585282528904
"A080046008",0.0342542746122927,1.86678608485365,1.32224206074673e-17
"A080048001",-0.309838487395781,1.87538156315391,0.000247838207503974
"A080048002",-0.328363246073899,2.15774119699857,0.000282843840948024
"A080048003",0.0343086112506056,15.0411873121668,0.289844608990214
"A080048004",0.367107435543914,7.38788254698951,0.351375057209732
"A080048005",1.18318666438411,7.38844178448309,0.337960470054368
"A080048006",0.907357799441358,5.7885178824962,0.185756138848609
"A080048007",0.935386245609119,6.57508162913773,0.169432851811445
"A080048008",1.02501440821774,24.9783424183194,0.251881868915892
"A060085001",-2.3919944247737,1.27876584569251,0.00198540221048254
"A060085002",-1.42155899034419,0.833300114489459,8.23400233047921e-05
"A060085003",-3.487529184494,0.588246868173585,0.0108593163727965
"A060085004",-1.31391008473773,1.10616585928126,0.000278135180441347
"A060085005",-0.0891436925466732,21.2926861975255,5.22001737330423e-11
"A060085006",-1.32078735255155,0.972448816051615,0.000111837420367682
"A060085007",-1.23634865896926,0.829418495522633,0.000232119651545015
"A060087001",-0.918804673396109,1.76713176320944,9.37551314353974e-07
"A060087002",-0.958711653521705,1.28171815470949,8.20920539479697e-07
"A060087003",-1.11619620105737,3.11738965862315,8.40593545255939e-06
"A060087004",-0.210586133299591,2.77655203470547,0.0559295340485348
"A060087005",0.563966227500257,1.96495565353687,3.48366441317436e-07
"A060087006",-0.976206856649775,2.75198865456891,6.39984505692343e-06
"A060087007",0.941645848944451,1.6088459198279,1.78808780404388e-07
"A060089001",-2.10666924677968,0.669317590845293,0.155831897875697
"A060089002",0.240535482165137,1.08148561460016,7.80992163220786e-17
"A060089003",0.382974913091559,1.53924480503552,8.41684286661713e-29
"A060089004",0.290640537002973,2.14659791527187,7.66472928929845e-14
"A060089005",0.458394998060655,2.59757268263579,4.17556223596216e-29
"A060089006",0.175060781562175,2.51490198962809,2.85581273885011e-21
"A060089007",1.24567461150533,1.63989711965334,1.16537935064386e-40
"A060091001",-0.48682166316959,1.87491925167215,1.60557888200513e-05
"A060091002",-0.138068181746754,1.74807928634409,2.224362826856e-07
"A060091003",0.0236270082592447,2.25258495850375,2.44161694104902e-08
"A060091004",-0.0282368725708316,2.5445652061386,0.000428187674545272
"A060091005",0.0760360961771047,2.87910140787974,5.89459278979473e-08
"A060091006",0.224683441991098,4.56863895090878,9.6357362185194e-08
"A060091007",0.256081545654848,1.85058294708091,2.6689024399214e-06
"A060093001",-0.289931240852929,1.37203869246136,0.00179103240203913
"A060093002",-1.76691555599198,0.762633592005011,0.047770063106768
"A060093003",-0.501848395149941,1.36598550093928,0.104439162201431
"A060093004",0.975292298864962,0.763898680014239,0.000496983561728667
"A060094001",-1.69062756589573,2.11315246763416,1.1239734627021e-05
"A060094002",-1.12124326375772,1.51052930436682,3.97381231697953e-14
"A060094003",-1.06123328235381,1.89022635087612,2.85767621074786e-17
"A060094004",-1.18873116387249,3.25642473847469,4.01601272630625e-16
"A060094005",-0.398394537256444,1.45183424207441,5.9018291888145e-10
"A060094006",-0.941332725422512,2.84229370827706,6.05775723687374e-17
"A060094007",-0.612860380546275,2.23012375332644,0.0514397642831358
"A060094008",1.35466118577804,29.6418662640331,0.0683322421899845
"A060094009",0.642115993160185,1.95596871539102,1.20058942233503e-16
"A060095001",-0.849107653898481,1.39629455578337,4.79328536904587e-05
"A060095002",0.0574450314975344,1.64829060791582,5.81977924053302e-07
"A060095003",-0.255862768554491,1.70834440933058,2.8156678364441e-06
"A060095004",0.900069625262334,4.27400779677771,0.0217759281420848
"A060095005",1.08559254366433,2.91955274436335,3.79014517192637e-09
"A060096001",-0.746890120758668,1.67243606927181,9.47295948835665e-07
"A060096002",-0.563340719707595,2.11565480670968,5.29948465826724e-08
"A060096003",-0.539750808799985,2.66723760289334,4.99126957551137e-07
